codigo_questao,questao,enunciado,alternativas
2017391103,"Questão enem2017391103

Em uma linha de transmissão de informações por fibra óptica, quando um sinal diminui sua intensidade para valores inferiores a 10 dB, este precisa ser retransmitido. No entanto, intensidades superiores a 100 dB não podem ser transmitidas adequadamente. A figura apresenta como se dá a perda de sinal (perda óptica) para diferentes comprimentos de onda para certo tipo de fibra óptica.


Atenuação e limitações das fibras ópticas. Disponível em: www.gta.ufrj.br. Acesso em: 25 maio 2017 (adaptado).

Qual é a máxima distância, em km, que um sinal pode ser enviado nessa fibra sem ser necessária uma retransmissão?

A) 6
B) 18
C) 60
D) 90
E) 100
","

Em uma linha de transmissão de informações por fibra óptica, quando um sinal diminui sua intensidade para valores inferiores a 10 dB, este precisa ser retransmitido. No entanto, intensidades superiores a 100 dB não podem ser transmitidas adequadamente. A figura apresenta como se dá a perda de sinal (perda óptica) para diferentes comprimentos de onda para certo tipo de fibra óptica.


Atenuação e limitações das fibras ópticas. Disponível em: www.gta.ufrj.br. Acesso em: 25 maio 2017 (adaptado).

Qual é a máxima distância, em km, que um sinal pode ser enviado nessa fibra sem ser necessária uma retransmissão?","A) 6
B) 18
C) 60
D) 90
E) 100
"
2017391104,"Questão enem2017391104

A técnica do carbono-14 permite a datação de fósseis pela medição dos valores de emissão beta desse isótopo presente no fóssil. Para um ser em vida, o máximo são 15 emissões beta/(min g). Após a morte, a quantidade de 〖^14〗C se reduz pela metade a cada 5 730 anos.
A prova do carbono 14. Disponível em: http://noticias.terra.com.br. Acesso em: 9 nov. 2013 (adaptado).

Considere que um fragmento fóssil de massa igual a 30 g foi encontrado em um sítio arqueológico, e a medição de radiação apresentou 6 750 emissões beta por hora. A idade desse fóssil, em anos, é:

A) 450.
B) 1 433.
C) 11 460.
D) 17 190.
E) 27 000.
","

A técnica do carbono-14 permite a datação de fósseis pela medição dos valores de emissão beta desse isótopo presente no fóssil. Para um ser em vida, o máximo são 15 emissões beta/(min g). Após a morte, a quantidade de 〖^14〗C se reduz pela metade a cada 5 730 anos.
A prova do carbono 14. Disponível em: http://noticias.terra.com.br. Acesso em: 9 nov. 2013 (adaptado).

Considere que um fragmento fóssil de massa igual a 30 g foi encontrado em um sítio arqueológico, e a medição de radiação apresentou 6 750 emissões beta por hora. A idade desse fóssil, em anos, é:","A) 450.
B) 1 433.
C) 11 460.
D) 17 190.
E) 27 000.
"
2017391105,"Questão enem2017391105

A figura mostra o funcionamento de uma estação híbrida de geração de eletricidade movida a energia eólica e biogás. Essa estação possibilita que a energia gerada no parque eólico seja armazenada na forma de gás hidrogênio, usado no fornecimento de energia para a rede elétrica comum e para abastecer células a combustível.


Disponível em: www.enertrag.com. Acesso em: 24 abr. 2015 (adaptado).

Mesmo com ausência de ventos por curtos períodos, essa estação continua abastecendo a cidade onde está instalada, pois o(a):

A) planta mista de geração de energia realiza eletrólise para enviar energia à rede de distribuição elétrica.
B) hidrogênio produzido e armazenado é utilizado na combustão com o biogás para gerar calor e eletricidade.
C) conjunto de turbinas continua girando com a mesma velocidade, por inércia, mantendo a eficiência anterior.
D) combustão da mistura biogás-hidrogênio gera diretamente energia elétrica adicional para a manutenção da estação.
E) planta mista de geração de energia é capaz de utilizar todo o calor fornecido na combustão para a geração de eletricidade.
","

A figura mostra o funcionamento de uma estação híbrida de geração de eletricidade movida a energia eólica e biogás. Essa estação possibilita que a energia gerada no parque eólico seja armazenada na forma de gás hidrogênio, usado no fornecimento de energia para a rede elétrica comum e para abastecer células a combustível.


Disponível em: www.enertrag.com. Acesso em: 24 abr. 2015 (adaptado).

Mesmo com ausência de ventos por curtos períodos, essa estação continua abastecendo a cidade onde está instalada, pois o(a):","A) planta mista de geração de energia realiza eletrólise para enviar energia à rede de distribuição elétrica.
B) hidrogênio produzido e armazenado é utilizado na combustão com o biogás para gerar calor e eletricidade.
C) conjunto de turbinas continua girando com a mesma velocidade, por inércia, mantendo a eficiência anterior.
D) combustão da mistura biogás-hidrogênio gera diretamente energia elétrica adicional para a manutenção da estação.
E) planta mista de geração de energia é capaz de utilizar todo o calor fornecido na combustão para a geração de eletricidade.
"
2017391106,"Questão enem2017391106

Na Idade Média, para elaborar preparados a partir de plantas produtoras de óleos essenciais, as coletas das espécies eram realizadas ao raiar do dia. Naquela época, essa prática era fundamentada misticamente pelo efeito mágico dos raios lunares, que seria anulado pela emissão dos raios solares. Com a evolução da ciência, foi comprovado que a coleta de algumas espécies ao raiar do dia garante a obtenção de material com maiores quantidades de óleos essenciais.

A explicação científica que justifica essa prática se baseia na:

A) volatilização das substâncias de interesse.
B) polimerização dos óleos catalisada pela radiação solar.
C) solubilização das substâncias de interesse pelo orvalho.
D) oxidação do óleo pelo oxigênio produzido na fotossíntese.
E) liberação das moléculas de óleo durante o processo de fotossíntese.
","

Na Idade Média, para elaborar preparados a partir de plantas produtoras de óleos essenciais, as coletas das espécies eram realizadas ao raiar do dia. Naquela época, essa prática era fundamentada misticamente pelo efeito mágico dos raios lunares, que seria anulado pela emissão dos raios solares. Com a evolução da ciência, foi comprovado que a coleta de algumas espécies ao raiar do dia garante a obtenção de material com maiores quantidades de óleos essenciais.

A explicação científica que justifica essa prática se baseia na:","A) volatilização das substâncias de interesse.
B) polimerização dos óleos catalisada pela radiação solar.
C) solubilização das substâncias de interesse pelo orvalho.
D) oxidação do óleo pelo oxigênio produzido na fotossíntese.
E) liberação das moléculas de óleo durante o processo de fotossíntese.
"
2017391107,"Questão enem2017391107

A epilação a laser (popularmente conhecida como depilação a laser) consiste na aplicação de uma fonte de luz para aquecer e causar uma lesão localizada e controlada nos folículos capilares. Para evitar que outros tecidos sejam danificados, selecionam-se comprimentos de onda que são absorvidos pela melanina presente nos pelos, mas que não afetam a oxi-hemoglobina do sangue e a água dos tecidos da região em que o tratamento será aplicado. A figura mostra como é a absorção de diferentes comprimentos de onda pela melanina, oxi-hemoglobina e água. 


MACEDO, F. S.; MONTEIRO, E. O. Epilação com laser e luz intensa pulsada. Revista Brasileira de Medicina. Disponível em: www.moreirajr.com.br. Acesso em: 4 set. 2015 (adaptado).

Qual é o comprimento de onda, em nm, ideal para a epilação a laser?

A) 400
B) 700
C) 1 100
D) 900
E) 500
","

A epilação a laser (popularmente conhecida como depilação a laser) consiste na aplicação de uma fonte de luz para aquecer e causar uma lesão localizada e controlada nos folículos capilares. Para evitar que outros tecidos sejam danificados, selecionam-se comprimentos de onda que são absorvidos pela melanina presente nos pelos, mas que não afetam a oxi-hemoglobina do sangue e a água dos tecidos da região em que o tratamento será aplicado. A figura mostra como é a absorção de diferentes comprimentos de onda pela melanina, oxi-hemoglobina e água. 


MACEDO, F. S.; MONTEIRO, E. O. Epilação com laser e luz intensa pulsada. Revista Brasileira de Medicina. Disponível em: www.moreirajr.com.br. Acesso em: 4 set. 2015 (adaptado).

Qual é o comprimento de onda, em nm, ideal para a epilação a laser?","A) 400
B) 700
C) 1 100
D) 900
E) 500
"
2017391108,"Questão enem2017391108

O brinquedo pula-pula (cama elástica) é composto por uma lona circular flexível horizontal presa por molas à sua borda. As crianças brincam pulando sobre ela, alterando e alternando suas formas de energia. Ao pular verticalmente, desprezando o atrito com o ar e os movimentos de rotação do corpo enquanto salta, uma criança realiza um movimento periódico vertical em torno da posição de equilíbrio da lona (h = 0), passando
pelos pontos de máxima e de mínima alturas, h_máx e  h_min, respectivamente.

Esquematicamente, o esboço do gráfico da energia cinética da criança em função de sua posição vertical na situação descrita é:


A)

D)

B)

E)

C)



","

O brinquedo pula-pula (cama elástica) é composto por uma lona circular flexível horizontal presa por molas à sua borda. As crianças brincam pulando sobre ela, alterando e alternando suas formas de energia. Ao pular verticalmente, desprezando o atrito com o ar e os movimentos de rotação do corpo enquanto salta, uma criança realiza um movimento periódico vertical em torno da posição de equilíbrio da lona (h = 0), passando
pelos pontos de máxima e de mínima alturas, h_máx e  h_min, respectivamente.

Esquematicamente, o esboço do gráfico da energia cinética da criança em função de sua posição vertical na situação descrita é:","A)

D)

B)

E)

C)



"
2017391109,"Questão enem2017391109

O fenômeno da piracema (subida do rio) é um importante mecanismo que influencia a reprodução de algumas espécies de peixes, pois induz o processo que estimula a queima de gordura e ativa mecanismos hormonais complexos, preparando-os para a reprodução. Intervenções antrópicas nos ambientes aquáticos, como a construção de barragens, interferem na reprodução desses animais.
MALTA, P. Impacto ambiental das barragens hidrelétricas. Disponível em: http://futurambiental.com.  Acesso em: 10 maio 2013 (adaptado).

Essa intervenção antrópica prejudica a piracema porque reduz o(a):

A) percurso da migração.
B) longevidade dos indivíduos.
C) disponibilidade de alimentos.
D) período de migração da espécie.
E) número de espécies de peixes no local.
","

O fenômeno da piracema (subida do rio) é um importante mecanismo que influencia a reprodução de algumas espécies de peixes, pois induz o processo que estimula a queima de gordura e ativa mecanismos hormonais complexos, preparando-os para a reprodução. Intervenções antrópicas nos ambientes aquáticos, como a construção de barragens, interferem na reprodução desses animais.
MALTA, P. Impacto ambiental das barragens hidrelétricas. Disponível em: http://futurambiental.com.  Acesso em: 10 maio 2013 (adaptado).

Essa intervenção antrópica prejudica a piracema porque reduz o(a):","A) percurso da migração.
B) longevidade dos indivíduos.
C) disponibilidade de alimentos.
D) período de migração da espécie.
E) número de espécies de peixes no local.
"
2017391110,"Questão enem2017391110

Fusível é um dispositivo de proteção contra sobrecorrente em circuitos. Quando a corrente que passa por esse componente elétrico é maior que sua máxima corrente nominal, o fusível queima. Dessa forma, evita
que a corrente elevada danifique os aparelhos do circuito. Suponha que o circuito elétrico mostrado seja alimentado por uma fonte de tensão U e que o fusível suporte uma corrente nominal de 500 mA.


Qual é o máximo valor da tensão U para que o fusível não queime?

A) 20 V
B) 40 V
C) 60 V
D) 120 V
E) 185 V
","

Fusível é um dispositivo de proteção contra sobrecorrente em circuitos. Quando a corrente que passa por esse componente elétrico é maior que sua máxima corrente nominal, o fusível queima. Dessa forma, evita
que a corrente elevada danifique os aparelhos do circuito. Suponha que o circuito elétrico mostrado seja alimentado por uma fonte de tensão U e que o fusível suporte uma corrente nominal de 500 mA.


Qual é o máximo valor da tensão U para que o fusível não queime?","A) 20 V
B) 40 V
C) 60 V
D) 120 V
E) 185 V
"
2017391111,"Questão enem2017391111

Os botos-cinza (Sotalia guianensis), mamíferos da família dos golfinhos, são excelentes indicadores da poluição das áreas em que vivem, pois passam toda a sua vida — cerca de 30 anos — na mesma região. Além disso, a espécie acumula mais contaminantes em seu organismo, como o mercúrio, do que outros animais da sua cadeia alimentar.
MARCOLINO, B. Sentinelas do mar. Disponível em: http://cienciahoje.uol.com.br. Acesso em: 1 ago. 2012 (adaptado).

Os botos-cinza acumulam maior concentração dessas substâncias porque:

A) são animais herbívoros.
B) são animais detritívoros.
C) são animais de grande porte.
D) digerem o alimento lentamente.
E) estão no topo da cadeia alimentar.
","

Os botos-cinza (Sotalia guianensis), mamíferos da família dos golfinhos, são excelentes indicadores da poluição das áreas em que vivem, pois passam toda a sua vida — cerca de 30 anos — na mesma região. Além disso, a espécie acumula mais contaminantes em seu organismo, como o mercúrio, do que outros animais da sua cadeia alimentar.
MARCOLINO, B. Sentinelas do mar. Disponível em: http://cienciahoje.uol.com.br. Acesso em: 1 ago. 2012 (adaptado).

Os botos-cinza acumulam maior concentração dessas substâncias porque:","A) são animais herbívoros.
B) são animais detritívoros.
C) são animais de grande porte.
D) digerem o alimento lentamente.
E) estão no topo da cadeia alimentar.
"
2017391112,"Questão enem2017391112

O trombone de Quincke é um dispositivo experimental utilizado para demonstrar o fenômeno da interferência de ondas sonoras. Uma fonte emite ondas sonoras de determinada frequência na entrada do dispositivo. Essas ondas se dividem pelos dois caminhos (ADC e AEC) e se encontram no ponto C, a saída do dispositivo, onde se posiciona um detector. O trajeto ADC pode ser aumentado pelo deslocamento dessa parte do dispositivo. Com o trajeto ADC igual ao AEC, capta-se um som muito intenso na saída. Entretanto, aumentando-se gradativamente o trajeto ADC, até que ele fique como mostrado na figura, a intensidade do som na saída fica praticamente nula. Desta forma, conhecida a velocidade do som no interior do tubo (320 m/s), é possível determinar o valor da frequência do som produzido pela fonte.



O valor da frequência, em hertz, do som produzido pela fonte sonora é:

A) 3 200.
B) 1 600.
C) 800.
D) 640.
E) 400.
","

O trombone de Quincke é um dispositivo experimental utilizado para demonstrar o fenômeno da interferência de ondas sonoras. Uma fonte emite ondas sonoras de determinada frequência na entrada do dispositivo. Essas ondas se dividem pelos dois caminhos (ADC e AEC) e se encontram no ponto C, a saída do dispositivo, onde se posiciona um detector. O trajeto ADC pode ser aumentado pelo deslocamento dessa parte do dispositivo. Com o trajeto ADC igual ao AEC, capta-se um som muito intenso na saída. Entretanto, aumentando-se gradativamente o trajeto ADC, até que ele fique como mostrado na figura, a intensidade do som na saída fica praticamente nula. Desta forma, conhecida a velocidade do som no interior do tubo (320 m/s), é possível determinar o valor da frequência do som produzido pela fonte.



O valor da frequência, em hertz, do som produzido pela fonte sonora é:","A) 3 200.
B) 1 600.
C) 800.
D) 640.
E) 400.
"
2017391113,"Questão enem2017391113

A farinha de linhaça dourada é um produto natural que oferece grandes benefícios para o nosso organismo. A maior parte dos nutrientes da linhaça encontra-se no óleo desta semente, rico em substâncias lipossolúveis com massas moleculares elevadas. A farinha também apresenta altos teores de fibras proteicas insolúveis em água, celulose, vitaminas lipossolúveis e sais minerais hidrossolúveis. Considere o esquema, que resume um processo de separação dos componentes principais da farinha de linhaça dourada.



O óleo de linhaça será obtido na fração:

A) Destilado 1.
B) Destilado 2.
C) Resíduo 2.
D) Resíduo 3.
E) Resíduo 4.
","

A farinha de linhaça dourada é um produto natural que oferece grandes benefícios para o nosso organismo. A maior parte dos nutrientes da linhaça encontra-se no óleo desta semente, rico em substâncias lipossolúveis com massas moleculares elevadas. A farinha também apresenta altos teores de fibras proteicas insolúveis em água, celulose, vitaminas lipossolúveis e sais minerais hidrossolúveis. Considere o esquema, que resume um processo de separação dos componentes principais da farinha de linhaça dourada.



O óleo de linhaça será obtido na fração:","A) Destilado 1.
B) Destilado 2.
C) Resíduo 2.
D) Resíduo 3.
E) Resíduo 4.
"
2017391114,"Questão enem2017391114

O biodiesel é um biocombustível obtido a partir de fontes renováveis, que surgiu como alternativa ao uso do diesel de petróleo para motores de combustão interna. Ele pode ser obtido pela reação entre triglicerídeos, presentes em óleos vegetais e gorduras animais, entre outros, e álcoois de baixa massa molar, como o metanol ou etanol, na presença de um catalisador, de acordo com a equação química:



A função química presente no produto que representa o biodiesel é:

A) éter.
B) éster.
C) álcool.
D) cetona.
E) ácido carboxílico.
","

O biodiesel é um biocombustível obtido a partir de fontes renováveis, que surgiu como alternativa ao uso do diesel de petróleo para motores de combustão interna. Ele pode ser obtido pela reação entre triglicerídeos, presentes em óleos vegetais e gorduras animais, entre outros, e álcoois de baixa massa molar, como o metanol ou etanol, na presença de um catalisador, de acordo com a equação química:



A função química presente no produto que representa o biodiesel é:","A) éter.
B) éster.
C) álcool.
D) cetona.
E) ácido carboxílico.
"
2017391115,"Questão enem2017391115

As centrífugas são equipamentos utilizados em laboratórios, clínicas e indústrias. Seu funcionamento faz uso da aceleração centrífuga obtida pela rotação de um recipiente e que serve para a separação de sólidos em suspensão em líquidos ou de líquidos misturados entre si.
RODITI, I. Dicionário Houaiss de física. Rio de Janeiro: Objetiva, 2005 (adaptado).

Nesse aparelho, a separação das substâncias ocorre em função:

A) das diferentes densidades.
B) dos diferentes raios de rotação.
C) das diferentes velocidades angulares.
D) das diferentes quantidades de cada substância.
E) da diferente coesão molecular de cada substância.
","

As centrífugas são equipamentos utilizados em laboratórios, clínicas e indústrias. Seu funcionamento faz uso da aceleração centrífuga obtida pela rotação de um recipiente e que serve para a separação de sólidos em suspensão em líquidos ou de líquidos misturados entre si.
RODITI, I. Dicionário Houaiss de física. Rio de Janeiro: Objetiva, 2005 (adaptado).

Nesse aparelho, a separação das substâncias ocorre em função:","A) das diferentes densidades.
B) dos diferentes raios de rotação.
C) das diferentes velocidades angulares.
D) das diferentes quantidades de cada substância.
E) da diferente coesão molecular de cada substância.
"
2017391116,"Questão enem2017391116

Visando explicar uma das propriedades da membrana plasmática, fusionou-se uma célula de camundongo com uma célula humana, formando uma célula híbrida. Em seguida, com o intuito de marcar as proteínas de membrana, dois anticorpos foram inseridos no experimento, um específico para as proteínas de membrana do camundongo e outro para as proteínas de membrana humana. Os anticorpos foram visualizados ao microscópio por meio de fluorescência de cores diferentes.


ALBERTS, B. et al. Biologia molecular da célula. Porto Alegre: Artes Médicas, 1997 (adaptado).

A mudança observada da etapa 3 para a etapa 4 do experimento ocorre porque as proteínas:

A) movimentam-se livremente no plano da bicamada lipídica.
B) permanecem confinadas em determinadas regiões da bicamada.
C) auxiliam o deslocamento dos fosfolipídios da membrana plasmática.
D) são mobilizadas em razão da inserção de anticorpos.
E) são bloqueadas pelos anticorpos.
","

Visando explicar uma das propriedades da membrana plasmática, fusionou-se uma célula de camundongo com uma célula humana, formando uma célula híbrida. Em seguida, com o intuito de marcar as proteínas de membrana, dois anticorpos foram inseridos no experimento, um específico para as proteínas de membrana do camundongo e outro para as proteínas de membrana humana. Os anticorpos foram visualizados ao microscópio por meio de fluorescência de cores diferentes.


ALBERTS, B. et al. Biologia molecular da célula. Porto Alegre: Artes Médicas, 1997 (adaptado).

A mudança observada da etapa 3 para a etapa 4 do experimento ocorre porque as proteínas:","A) movimentam-se livremente no plano da bicamada lipídica.
B) permanecem confinadas em determinadas regiões da bicamada.
C) auxiliam o deslocamento dos fosfolipídios da membrana plasmática.
D) são mobilizadas em razão da inserção de anticorpos.
E) são bloqueadas pelos anticorpos.
"
2017391117,"Questão enem2017391117

A distrofia muscular Duchenne (DMD) é uma doença causada por uma mutação em um gene localizado no cromossomo X. Pesquisadores estudaram uma família na qual gêmeas monozigóticas eram portadoras de um alelo mutante recessivo para esse gene (heterozigóticas). O interessante é que uma das gêmeas apresentava o fenótipo relacionado ao alelo mutante, isto é, DMD, enquanto a sua irmã apresentava fenótipo normal.
RICHARDS, C. S. et al. The American Journal of Human Genetics, n. 4, 1990 (adaptado).

A diferença na manifestação da DMD entre as gêmeas pode ser explicada pela:

A) dominância incompleta do alelo mutante em relação ao alelo normal.
B) falha na separação dos cromossomos X no momento da separação dos dois embriões.
C) recombinação cromossômica em uma divisão celular embrionária anterior à separação dos dois embriões.
D) inativação aleatória de um dos cromossomos X em fase posterior à divisão que resulta nos dois embriões.
E) origem paterna do cromossomo portador do alelo mutante em uma das gêmeas e origem materna na outra.
","

A distrofia muscular Duchenne (DMD) é uma doença causada por uma mutação em um gene localizado no cromossomo X. Pesquisadores estudaram uma família na qual gêmeas monozigóticas eram portadoras de um alelo mutante recessivo para esse gene (heterozigóticas). O interessante é que uma das gêmeas apresentava o fenótipo relacionado ao alelo mutante, isto é, DMD, enquanto a sua irmã apresentava fenótipo normal.
RICHARDS, C. S. et al. The American Journal of Human Genetics, n. 4, 1990 (adaptado).

A diferença na manifestação da DMD entre as gêmeas pode ser explicada pela:","A) dominância incompleta do alelo mutante em relação ao alelo normal.
B) falha na separação dos cromossomos X no momento da separação dos dois embriões.
C) recombinação cromossômica em uma divisão celular embrionária anterior à separação dos dois embriões.
D) inativação aleatória de um dos cromossomos X em fase posterior à divisão que resulta nos dois embriões.
E) origem paterna do cromossomo portador do alelo mutante em uma das gêmeas e origem materna na outra.
"
2017391118,"Questão enem2017391118

Para se adequar às normas ambientais atuais, as construtoras precisam prever em suas obras a questão do uso de materiais de modo a minimizar os impactos causados no local. Entre esses materiais está o chamado concregrama ou pisograma, que é um tipo de revestimento composto por peças de concreto com áreas vazadas, preenchidas com solo gramado. As figuras apresentam essas duas formas de piso feitos de concreto.

PONTES, K. L. F. Estudo de caso de um protótipo experimental [...]. Disponível em: http://monografias.poli.ufrj.br. Acesso em: 9 maio 2017 (adaptado).

A utilização desse tipo de piso em uma obra tem o objetivo de evitar, no solo, a:

A) impermeabilização.
B) diminuição da temperatura.
C) acumulação de matéria orgânica.
D) alteração do pH.
E) salinização.
","

Para se adequar às normas ambientais atuais, as construtoras precisam prever em suas obras a questão do uso de materiais de modo a minimizar os impactos causados no local. Entre esses materiais está o chamado concregrama ou pisograma, que é um tipo de revestimento composto por peças de concreto com áreas vazadas, preenchidas com solo gramado. As figuras apresentam essas duas formas de piso feitos de concreto.

PONTES, K. L. F. Estudo de caso de um protótipo experimental [...]. Disponível em: http://monografias.poli.ufrj.br. Acesso em: 9 maio 2017 (adaptado).

A utilização desse tipo de piso em uma obra tem o objetivo de evitar, no solo, a:","A) impermeabilização.
B) diminuição da temperatura.
C) acumulação de matéria orgânica.
D) alteração do pH.
E) salinização.
"
2017391119,"Questão enem2017391119

Diversos produtos naturais podem ser obtidos de plantas por processo de extração. O lapachol é da classe
das naftoquinonas. Sua estrutura apresenta uma hidroxila enólica (〖pK〗_a= 6,0) que permite que este composto seja isolado da serragem dos ipês por extração com solução adequada, seguida de filtração simples. Considere que 〖pK〗_a= −logK_a, em que K_a é a constante ácida da reação de ionização do lapachol.


COSTA, P. R. R. et al. Ácidos e bases em química orgânica.  Porto Alegre: Bookman, 2005 (adaptado).

Qual solução deve ser usada para extração do lapachol da serragem do ipê com maior eficiência?

A) Solução de 〖Na〗_2 〖CO〗_3 para formar um sal de lapachol.
B) Solução-tampão ácido acético/acetato de sódio (pH = 4,5).
C) Solução de NaCl a fim de aumentar a força iônica do meio.
D) Solução de 〖Na〗_2 〖SO〗_4 para formar um par iônico com lapachol.
E) Solução de HCl a fim de extraí-lo por meio de reação ácido-base.
","

Diversos produtos naturais podem ser obtidos de plantas por processo de extração. O lapachol é da classe
das naftoquinonas. Sua estrutura apresenta uma hidroxila enólica (〖pK〗_a= 6,0) que permite que este composto seja isolado da serragem dos ipês por extração com solução adequada, seguida de filtração simples. Considere que 〖pK〗_a= −logK_a, em que K_a é a constante ácida da reação de ionização do lapachol.


COSTA, P. R. R. et al. Ácidos e bases em química orgânica.  Porto Alegre: Bookman, 2005 (adaptado).

Qual solução deve ser usada para extração do lapachol da serragem do ipê com maior eficiência?","A) Solução de 〖Na〗_2 〖CO〗_3 para formar um sal de lapachol.
B) Solução-tampão ácido acético/acetato de sódio (pH = 4,5).
C) Solução de NaCl a fim de aumentar a força iônica do meio.
D) Solução de 〖Na〗_2 〖SO〗_4 para formar um par iônico com lapachol.
E) Solução de HCl a fim de extraí-lo por meio de reação ácido-base.
"
2017391120,"Questão enem2017391120

Alguns tipos de dessalinizadores usam o processo de osmose reversa para obtenção de água potável a partir da água salgada. Nesse método, utiliza-se um recipiente contendo dois compartimentos separados por uma membrana semipermeável: em um deles coloca-se água salgada e no outro recolhe-se a água potável. A aplicação de pressão mecânica no sistema faz a água fluir de um compartimento para o outro. O movimento das moléculas de água através da membrana é controlado pela pressão osmótica e pela pressão mecânica aplicada.

Para que ocorra esse processo é necessário que as resultantes das pressões osmótica e mecânica apresentem

A) mesmo sentido e mesma intensidade.
B) sentidos opostos e mesma intensidade.
C) sentidos opostos e maior intensidade da pressão osmótica.
D) mesmo sentido e maior intensidade da pressão osmótica.
E) sentidos opostos e maior intensidade da pressão mecânica.
","

Alguns tipos de dessalinizadores usam o processo de osmose reversa para obtenção de água potável a partir da água salgada. Nesse método, utiliza-se um recipiente contendo dois compartimentos separados por uma membrana semipermeável: em um deles coloca-se água salgada e no outro recolhe-se a água potável. A aplicação de pressão mecânica no sistema faz a água fluir de um compartimento para o outro. O movimento das moléculas de água através da membrana é controlado pela pressão osmótica e pela pressão mecânica aplicada.

Para que ocorra esse processo é necessário que as resultantes das pressões osmótica e mecânica apresentem","A) mesmo sentido e mesma intensidade.
B) sentidos opostos e mesma intensidade.
C) sentidos opostos e maior intensidade da pressão osmótica.
D) mesmo sentido e maior intensidade da pressão osmótica.
E) sentidos opostos e maior intensidade da pressão mecânica.
"
2017391121,"Questão enem2017391121

A invenção do LED azul, que permite a geração de outras cores para compor a luz branca, permitiu a construção de lâmpadas energeticamente mais eficientes e mais duráveis do que as incandescentes e fluorescentes. Em um experimento de laboratório, pretende-se associar duas pilhas em série para acender um LED azul que requer 3,6 volts para o seu funcionamento. Considere as semirreações de redução e seus respectivos potenciais mostrados no quadro.

Semirreação de redução 
E^⊖(V)
〖Ce〗^(4+ ) (aq) + e^- → 〖Ce〗^(3+)  (aq)
+ 1,61
〖Cr〗_(2〖_〗) O_7 〖^(2-)〗(aq) + 14 H^(+ ) (aq) +6〖 e〗^-→2 〖Cr〗^3+(aq) +7〖〖 H〗_2 O (l)〗^
+ 1,33
〖Ni〗^(2+ ) (aq) + 2 e^-→Ni (s) 
- 0,25
〖Zn〗^(2+ ) (aq) + 2 e^-→Zn (s) 
- 0,76
Qual associação em série de pilhas fornece diferença de potencial, nas condições-padrão, suficiente para acender o LED azul
A) 

D)

B) 

E) 

C) 



","

A invenção do LED azul, que permite a geração de outras cores para compor a luz branca, permitiu a construção de lâmpadas energeticamente mais eficientes e mais duráveis do que as incandescentes e fluorescentes. Em um experimento de laboratório, pretende-se associar duas pilhas em série para acender um LED azul que requer 3,6 volts para o seu funcionamento. Considere as semirreações de redução e seus respectivos potenciais mostrados no quadro.

Semirreação de redução 
E^⊖(V)
〖Ce〗^(4+ ) (aq) + e^- → 〖Ce〗^(3+)  (aq)
+ 1,61
〖Cr〗_(2〖_〗) O_7 〖^(2-)〗(aq) + 14 H^(+ ) (aq) +6〖 e〗^-→2 〖Cr〗^3+(aq) +7〖〖 H〗_2 O (l)〗^
+ 1,33
〖Ni〗^(2+ ) (aq) + 2 e^-→Ni (s) 
- 0,25
〖Zn〗^(2+ ) (aq) + 2 e^-→Zn (s) 
- 0,76
Qual associação em série de pilhas fornece diferença de potencial, nas condições-padrão, suficiente para acender o LED azul","A) 

D)

B) 

E) 

C) 



"
2017391122,"Questão enem2017391122

O ácido acetilsalicílico, AAS (massa molar igual a 180 g/mol), é sintetizado a partir da reação do ácido salicílico (massa molar igual a 138 g/mol) com anidrido acético, usando-se ácido sulfúrico como catalisador, conforme a equação química:



Após a síntese, o AAS é purificado e o rendimento final é de aproximadamente 50%. Devido às suas propriedades farmacológicas (antitérmico, analgésico, anti-inflamatório e antitrombótico), o AAS é utilizado como medicamento na forma de comprimidos, nos quais se emprega tipicamente uma massa de 500 mg dessa substância.

Uma indústria farmacêutica pretende fabricar um lote de 900 mil comprimidos, de acordo com as especificações do texto. Qual é a massa de ácido salicílico, em kg, que deve ser empregada para esse fim?

A) 293
B) 345
C) 414
D) 690
E) 828
","

O ácido acetilsalicílico, AAS (massa molar igual a 180 g/mol), é sintetizado a partir da reação do ácido salicílico (massa molar igual a 138 g/mol) com anidrido acético, usando-se ácido sulfúrico como catalisador, conforme a equação química:



Após a síntese, o AAS é purificado e o rendimento final é de aproximadamente 50%. Devido às suas propriedades farmacológicas (antitérmico, analgésico, anti-inflamatório e antitrombótico), o AAS é utilizado como medicamento na forma de comprimidos, nos quais se emprega tipicamente uma massa de 500 mg dessa substância.

Uma indústria farmacêutica pretende fabricar um lote de 900 mil comprimidos, de acordo com as especificações do texto. Qual é a massa de ácido salicílico, em kg, que deve ser empregada para esse fim?","A) 293
B) 345
C) 414
D) 690
E) 828
"
