ano,dia,n_questao,texto
2015,2,QUESTÃO 92,"En el día del amor, ¡no a la violencia contra la mujer!
Hoy es el día de la amistad y del amor. Pero, parece 
existen muchos casos de maltrato entre las parejas, sobre 
todo hacia las mujeres. Por eso, el Ministerio de la Mujer y 
Poblaciones Vulnerables (MIMP) lanza la segunda etapa 
Esta campaña busca detener de una vez el maltrato 
contra la mujer y para eso, concientizar sobre la 
importancia de denunciar estos casos. Y es que las cifras 
son preocupantes. Cada hora se denuncian 17 casos 
de violencia contra la mujer y en total los Centros de 
Emergencia de la Mujer (CEM) y el MIMP atendieron en 
un año a más de 36 mil denuncias de las cuales 7 mil eran 
de niñas y adolescentes menores de 17 años. Un abuso.
Si eres testigo o víctima de algún tipo de violencia ya 
sea física, psicológica o sexual debes llamar gratuitamente 
Disponível em: http://napa.com.pe. Acesso em: 14 fev. 2012 (adaptado). 
Pela expressão , infere-se que o autor considera 
a comemoração pelo dia do amor e da amizade, no Peru, 
como uma oportunidade para
A proteger as populações mais vulneráveis.
B
C
D atenuar os maus-tratos cometidos por alguns homens.
E enaltecer o sucesso das campanhas de conscientização 
feminina."
2015,2,QUESTÃO 93,"Caña
El negro
junto al cañaveral.
El yanqui sobre el cañaveral.
La tierra
bajo el cañaveral.
¡Sangre
que se nos va!
GUILLÉN, N. Sóngoro cosongo. Disponível em: www.cervantesvirtual.com. 
Acesso em: 28 fev. 2012 (fragmento).
sobre o plantio da cana-de-açúcar na América Latina, as 
preposições junto, sobre e bajo são usadas para indicar 
metaforicamente
A desordens na organização da lavoura de cana-de-
açúcar.
B relações diplomáticas entre os países produtores 
de cana-de-açúcar.
C localidades da América Latina nas quais a cana-de-
açúcar é cultivada.
D relações sociais dos indivíduos que vivem do plantio 
da cana-de-açúcar.
E
da cana-de-açúcar."
2015,2,QUESTÃO 94,"Disponível em: www.lacronicadeleon.es. Acesso em: 12 mar. 2012 (adaptado).
A acessibilidade é um tema de relevância tanto na esfera 
pública quanto na esfera privada. No cartaz, a exploração 
desse tema destaca a importância de se
A estimular os cadeirantes na superação de barreiras.
B respeitar o estacionamento destinado a cadeirantes.
C
D eliminar os obstáculos para o trânsito de cadeirantes.
E facilitar a locomoção de cadeirantes em estacionamentos.
2015

*AMAR25DOM6*"
2015,2,QUESTÃO 95,"Los guionistas estadounidenses introducen cada vez 
más el español en sus diálogos
En los últimos años, la realidad cultural y la presencia 
creciente de migrantes de origen latinoamericano en 
EE UU ha propiciado que cada vez más estadounidenses 
alternen el inglés y el español en un mismo discurso.
Un estudio publicado en la revista Vial-Vigo 
International Journal of Applied Linguistics se centra en 
las estrategias que usan los guionistas de la versión 
original para incluir el español en el guión o a personajes 
de origen latinoamericano.
Los guionistas estadounidenses suelen usar subtítulos 
en inglés cuando el español que aparece en la serie o 
película es importante para el argumento. Si esto no 
ocurre, y sólo hay interjecciones, aparece sin subtítulos. 
En aquellas conversaciones que no tienen relevancia se 
añade en ocasiones el subtítulo Speaks Spanish (habla
en español).
“De esta forma, impiden al público conocer qué están 
la autora del estudio y profesora e investigadora en la 
Universidad Pablo de Olavide (UPO) de Sevilla.
Disponível em: www.agenciasinc.es. Acesso em: 23 ago. 2012 (adaptado).
todas as falas em espanhol são legendadas em inglês. 
Esse fato revela a
A assimetria no tratamento do espanhol como elemento 
da diversidade linguística nos Estados Unidos.
B escassez de personagens de origem hispânica nas 
C desconsideração com o público hispânico que frequenta 
as salas de cinema norte-americanas.
D
roteiristas e tradutores norte-americanos.
E
do espanhol na cultura norte-americana."
2015,2,QUESTÃO 96,"O rap, palavra formada pelas iniciais de rhythm and 
poetry (ritmo e poesia), junto com as linguagens da dança 
(o break dancing
difundido, para além dos guetos, com o nome de cultura 
hip hop. O break dancing surge como uma dança de rua. 
sprays nos muros, trens e estações de metrô de Nova 
York. As linguagens do rap, do break dancing 
se tornaram os pilares da cultura hip hop.
DAYRELL, J. A música entra em cena: o rap e o funk na socialização da juventude. 
Belo Horizonte: UFMG, 2005 (adaptado).
Entre as manifestações da cultura hip hop apontadas no texto, 
o break se caracteriza como um tipo de dança que representa 
aspectos contemporâneos por meio de movimentos
A retilíneos, como crítica aos indivíduos alienados.
B improvisados, como expressão da dinâmica da vida 
urbana.
C suaves, como sinônimo da rotina dos espaços públicos.
D ritmados pela sola dos sapatos, como símbolo 
de protesto.
E cadenciados, como contestação às rápidas mudanças 
culturais."
2015,2,QUESTÃO 97,"Primeiro surgiu o homem nu de cabeça baixa. 
Deus veio num raio. Então apareceram os bichos que 
comiam os homens. E se fez o fogo, as especiarias, a 
que explicava como não fazer o que não devia ser feito. 
Então surgiram os números racionais e a História, 
organizando os eventos sem sentido. A fome desde 
sempre, das coisas e das pessoas. Foram inventados o 
calmante e o estimulante. E alguém apagou a luz. E cada 
um se vira como pode, arrancando as cascas das feridas 
que alcança.
BONASSI, F. 15 cenas do descobrimento de Brasis. In: MORICONI, Í. (Org.). 
Os cem melhores contos do século. Rio de Janeiro: Objetiva, 2001.
A narrativa enxuta e dinâmica de Fernando Bonassi 
Nele, a projeção do olhar contemporâneo manifesta uma 
percepção que
A recorre à tradição bíblica como fonte de inspiração 
para a humanidade.
B
o conceito de dever.
C resgata a metodologia da história para denunciar as 
atitudes irracionais.
D transita entre o humor e a ironia para celebrar o caos 
da vida cotidiana.
E
2015

*AMAR25DOM7*"
2015,2,QUESTÃO 98,"Zero Hora, jun. 2008 (adaptado).
Dia do Músico, do Professor, da Secretária, do 
Veterinário... Muitas são as datas comemoradas ao 
longo do ano e elas, ao darem visibilidade a segmentos 
sobre a responsabilidade social desses segmentos. Nesse 
contexto, está inserida a propaganda da Associação 
Brasileira de Imprensa (ABI), em que se combinam 
elementos verbais e não verbais para se abordar a estreita 
relação entre imprensa, cidadania, informação e opinião.
Sobre essa relação, depreende-se do texto da ABI que,
A para a imprensa exercer seu papel social, ela deve 
transformar opinião em informação.
B para a imprensa democratizar a opinião, ela deve 
selecionar a informação.
C para o cidadão expressar sua opinião, ele deve 
democratizar a informação.
D para a imprensa gerar informação, ela deve 
fundamentar-se em opinião.
E para o cidadão formar sua opinião, ele deve ter 
acesso à informação."
2015,2,QUESTÃO 99,"14 coisas que você não deve jogar na privada
Nem no ralo. Elas poluem rios, lagos e mares, o que 
contamina o ambiente e os animais. Também deixa mais 
difícil obter a água que nós mesmos usaremos. Alguns 
produtos podem causar entupimentos:
medicamento e preservativo;
óleo de cozinha;
ponta de cigarro;
poeira de varrição de casa;
tinta que não seja à base de água;
querosene, gasolina, solvente, tíner.
Jogue esses produtos no lixo comum. Alguns deles, 
como óleo de cozinha, medicamento e tinta, podem 
ser levados a pontos de coleta especiais, que darão a 
MORGADO, M.; EMASA. Manual de etiqueta. Planeta Sustentável,
jul.-ago. 2013 (adaptado).
O texto tem objetivo educativo. Nesse sentido, além do 
foco no interlocutor, que caracteriza a função conativa da 
linguagem, predomina também nele a função referencial, 
que busca
A despertar no leitor sentimentos de amor pela natureza, 
induzindo-o a ter atitudes responsáveis que 
B informar o leitor sobre as consequências da destinação 
inadequada do lixo, orientando-o sobre como fazer o 
correto descarte de alguns dejetos.
C transmitir uma mensagem de caráter subjetivo, 
mostrando exemplos de atitudes sustentáveis do 
autor do texto em relação ao planeta.
D estabelecer uma comunicação com o leitor, procurando 
sustentabilidade está sendo compreendida.
E explorar o uso da linguagem, conceituando 
detalhadamente os termos utilizados de forma a 
proporcionar melhor compreensão do texto."
2015,2,QUESTÃO 100,"Embalagens usadas e resíduos devem ser 
descartados adequadamente
Todos os meses são recolhidas das rodovias brasileiras 
centenas de milhares de toneladas de lixo. Só nos 22,9 mil 
quilômetros das rodovias paulistas são 41,5 mil toneladas. 
O hábito de descartar embalagens, garrafas, papéis e 
bitucas de cigarro pelas rodovias persiste e tem aumentado 
nos últimos anos. O problema é que o lixo acumulado na 
rodovia, além de prejudicar o meio ambiente, pode impedir 
o escoamento da água, contribuir para as enchentes, 
provocar incêndios, atrapalhar o trânsito e até causar 
acidentes. Além dos perigos que o lixo representa para os 
motoristas, o material descartado poderia ser devolvido 
para a cadeia produtiva. Ou seja, o papel que está 
sobrando nas rodovias poderia ter melhor destino. Isso 
também vale para os plásticos inservíveis, que poderiam 
se transformar em sacos de lixo, baldes, cabides e até 
acessórios para os carros.
Disponível em: www.girodasestradas.com.br. Acesso em: 31 jul. 2012.
Os gêneros textuais correspondem a certos padrões de 
composição de texto, determinados pelo contexto em 
que são produzidos, pelo público a que eles se destinam, 
reconhece-se que sua função é
A apresentar dados estatísticos sobre a reciclagem no 
país.
B alertar sobre os riscos da falta de sustentabilidade do 
mercado de recicláveis.
C divulgar a quantidade de produtos reciclados retirados 
das rodovias brasileiras.
D revelar os altos índices de acidentes nas rodovias 
brasileiras poluídas nos últimos anos.
E conscientizar sobre a necessidade de preservação 
ambiental e de segurança nas rodovias.
2015

*AMAR25DOM8*"
2015,2,QUESTÃO 101,"Disponível em: www.behance.net. Acesso em: 21 fev. 2013 (adaptado).
A rapidez é destacada como uma das qualidades do 
serviço anunciado, funcionando como estratégia de 
persuasão em relação ao consumidor do mercado 
gráfico. O recurso da linguagem verbal que contribui 
para esse destaque é o emprego
A
processo.
B de adjetivos que valorizam a nitidez da impressão.
C das formas verbais no futuro e no pretérito, em 
sequência.
D
associada à qualidade.
E"
2015,2,QUESTÃO 102,"Riscar o chão para sair pulando é uma brincadeira 
que vem dos tempos do Império Romano. A amarelinha 
original tinha mais de cem metros e era usada como 
imitações reduzidas do campo utilizado pelos soldados e 
acrescentaram numeração nos quadrados que deveriam 
ser pulados. Hoje as amarelinhas variam nos formatos 
desenho, que é marcado no chão com giz, tinta ou graveto.
Disponível em: www.biblioteca.ajes.edu.br. Acesso em: 20 maio 2015 (adaptado).
Com base em fatos históricos, o texto retrata o processo 
de adaptação pelo qual passou um tipo de brincadeira. 
Nesse sentido, conclui-se que as brincadeiras comportam o(a)
A caráter competitivo que se assemelha às suas origens.
B delimitação de regras que se perpetuam com o tempo.
C
D objetivo de aperfeiçoamento físico daqueles que a 
praticam.
E possibilidade de reinvenção no contexto em que é 
realizada."
2015,2,QUESTÃO 103,"de me tratar num sanatório suíço. Escolhi o de Clavadel, 
perto de Davos-Platz, porque a respeito dele me falara 
João Luso, que ali passara um inverno com a senhora. 
Mais tarde vim a saber que antes de existir no lugar um 
sanatório, lá estivera por algum tempo Antônio Nobre. “Ao 
Fiquei na Suíça até outubro de 1914.
BANDEIRA, M. Poesia completa e prosa. Rio de Janeiro: Nova Aguilar, 1985.
No relato de memórias do autor, entre os recursos usados
para organizar a sequência dos eventos narrados, destaca-se a
A
dinamicidade ao texto.
B presença de advérbios de lugar para indicar a 
progressão dos fatos.
C alternância de tempos do pretérito para ordenar os 
acontecimentos.
D inclusão de enunciados com comentários e avaliações 
pessoais.
E alusão a pessoas marcantes na trajetória de vida do 
escritor."
2015,2,QUESTÃO 104,"Por que as formigas não morrem quando postas em 
forno de micro-ondas?
As micro-ondas são ondas eletromagnéticas com 
frequência muito alta. Elas causam vibração nas moléculas 
de água, e é isso que aquece a comida. Se o prato estiver 
seco, sua temperatura não se altera. Da mesma maneira, 
se as formigas tiverem pouca água em seu corpo, podem 
sair incólumes. Já um ser humano não se sairia tão bem 
quanto esses insetos dentro de um forno de micro-ondas 
superdimensionado: a água que compõe 70% do seu corpo 
aqueceria. Micro-ondas de baixa intensidade, porém, 
estão por toda a parte, oriundas da telefonia celular, mas 
não há comprovação de que causem problemas para a 
população humana.
OKUNO, E. Disponível em: http://revistapesquisa.fapesp.br. Acesso em: 11 dez. 2013.
Os textos constroem-se com recursos linguísticos que 
materializam diferentes propósitos comunicativos. 
Ao responder à pergunta que dá título ao texto, o autor 
tem como objetivo principal
A defender o ponto de vista de que as ondas 
eletromagnéticas são inofensivas.
B
para a sociedade.
C apresentar informações acerca das ondas 
eletromagnéticas e de seu uso.
D alertar o leitor sobre os riscos de usar as micro-ondas 
em seu dia a dia.
E
humanos.
2015

*AMAR25DOM9*"
2015,2,QUESTÃO 105,"diz pesquisa
Pense duas vezes antes de postar qualquer item 
exaustão por consultores de carreira por aí, acaba de 
ganhar um status
com resultados da pesquisa, uma rápida análise do 
emprego. Para chegar a essa conclusão, uma equipe de 
pesquisadores da Northern Illinois University, University 
of Evansville e Auburn University pediu a um professor 
grupo de universitários.
Após checar fotos, postagens, número de amigos e 
interesses por 10 minutos, o trio considerou itens como 
consciência, afabilidade, extroversão, estabilidade 
emocional e receptividade. Seis meses depois, as 
impressões do grupo foram comparadas com a análise 
de desempenho feita pelos chefes dos jovens que tiveram 
uma forte correlação entre as características descritas 
a partir dos dados da rede e o comportamento dos 
universitários no ambiente de trabalho.
Disponível em: http://exame.abril.com.br. Acesso em: 29 fev. 2012 (adaptado).
As redes sociais são espaços de comunicação e interação 
on-line que possibilitam o conhecimento de aspectos da 
privacidade de seus usuários. Segundo o texto, no mundo 
do trabalho, esse conhecimento permite
A
B
C controlar o comportamento virtual e real do candidato.
D avaliar informações pessoais e comportamentais 
sobre o candidato.
E aferir a capacidade intelectual do candidato na resolução 
de problemas."
2015,2,QUESTÃO 106,"As narrativas indígenas se sustentam e se 
perpetuam por uma tradição de transmissão 
oral (sejam as histórias verdadeiras dos seus 
antepassados, dos fatos e guerras recentes ou 
antigos; sejam as histórias de ficção, como aquelas 
da onça e do macaco). De fato, as comunidades 
indígenas nas chamadas “terras baixas da América 
exemplo) não desenvolveram sistemas de escrita como 
os que conhecemos, sejam alfabéticos (como a escrita 
do português), sejam ideogramáticos (como a escrita 
dos chineses) ou outros. Somente nas sociedades 
em classes), como foram os astecas e os maias, é que 
surgiu algum tipo de escrita. A história da escrita parece 
mesmo mostrar claramente isso: que ela surge e se 
desenvolve – em qualquer das formas – apenas em 
gregos etc.). O fato é que os povos indígenas no Brasil, 
por exemplo, não empregavam um sistema de escrita, 
mas garantiram a conservação e continuidade dos 
conhecimentos acumulados, das histórias passadas e, 
também, das narrativas que sua tradição criou, através 
da transmissão oral. Todas as tecnologias indígenas se 
transmitiram e se desenvolveram assim. E não foram 
poucas: por exemplo, foram os índios que domesticaram 
plantas silvestres e, muitas vezes, venenosas, criando 
o milho, a mandioca (ou macaxeira), o amendoim, 
as morangas e muitas outras mais (e também as 
desenvolveram muito; por exemplo, somente do milho 
criaram cerca de 250 variedades diferentes em toda 
a América).
Histórias dos índios lá em casa: narrativas indígenas e tradição oral popular 
no Brasil. Disponível em: www.portalkaingang.org. Acesso em: 5 dez. 2012.
A escrita e a oralidade, nas diversas culturas, 
cumprem diferentes objetivos. O fragmento aponta 
que, nas sociedades indígenas brasileiras, a oralidade 
possibilitou 
A a conservação e a valorização dos grupos detentores 
de certos saberes.
B a preservação e a transmissão dos saberes e da 
memória cultural dos povos.
C a manutenção e a reprodução dos modelos 
D a restrição e a limitação do conhecimento acumulado 
a determinadas comunidades.
E o reconhecimento e a legitimação da importância da 
fala como meio de comunicação.
2015

*AMAR25DOM10*"
2015,2,QUESTÃO 107,"Assum preto
Tudo em vorta é só beleza
Sol de abril e a mata em frô
Mas assum preto, cego dos óio
Num vendo a luz, ai, canta de dor 
Tarvez por ignorança
Ou mardade das pió
Furaro os óio do assum preto
Pra ele assim, ai, cantá mió
Assum preto veve sorto
Mas num pode avuá
Mil veiz a sina de uma gaiola
Desde que o céu, ai, pudesse oiá 
GONZAGA, L.; TEIXEIRA, H. Disponível em: www.luizgonzaga.mus.br. 
Acesso em: 30 jul. 2012 (fragmento).
As marcas da variedade regional registradas pelos 
compositores de Assum preto resultam da aplicação de 
um conjunto de princípios ou regras gerais que alteram a 
pronúncia, a morfologia, a sintaxe ou o léxico. No texto, é 
resultado de uma mesma regra a
A
B
C
D
E"
2015,2,QUESTÃO 108,"Exmº Sr. Governador:
Trago a V. Exa. um resumo dos trabalhos realizados 
pela Prefeitura de Palmeira dos Índios em 1928.
[…]
ADMINISTRAÇÃO
Relativamente à quantia orçada, os telegramas 
custaram pouco. De ordinário vai para eles dinheiro 
considerável. Não há vereda aberta pelos matutos que 
prefeitura do interior não ponha no arame, proclamando 
que a coisa foi feita por ela; comunicam-se as datas 
históricas ao Governo do Estado, que não precisa disso; 
todos os acontecimentos políticos são badalados. Porque 
se derrubou a Bastilha – um telegrama; porque se deitou 
pedra na rua – um telegrama; porque o deputado F. 
esticou a canela – um telegrama.
Palmeira dos Índios, 10 de janeiro de 1929.
GRACILIANO RAMOS
RAMOS, G. Viventes das Alagoas. São Paulo: Martins Fontes, 1962.
O relatório traz a assinatura de Graciliano Ramos, na 
época, prefeito de Palmeira dos Índios, e é destinado 
o texto chama a atenção por contrariar a norma prevista 
para esse gênero, pois o autor
A emprega sinais de pontuação em excesso. 
B recorre a termos e expressões em desuso no 
português.
C apresenta-se na primeira pessoa do singular, para 
conotar intimidade com o destinatário.
D privilegia o uso de termos técnicos, para demonstrar 
conhecimento especializado.
E expressa-se em linguagem mais subjetiva, com forte 
carga emocional."
2015,2,QUESTÃO 109,"Hepatite é assim.
28 de
julho
D
ia
MundialCon
tra
a
H
ep
at
ite
Pode aparecer onde menos se espera e em cinco formas diferentes.
É por isso que o Dia Mundial Contra a Hepatite está aí para alertar você.
As hepatites A, B, C, D e E têm diversas causas e muitas formas de chegar até você.
Mas, evitar isso é bem simples. Você só precisa ficar atento aos 
cuidados necessários para cuidar do maior bem que você tem: 
A SUA SAÚDE!
Algumas maneiras de se prevenir:
a as hepatites A e B.
de banhos em locais públicos e ao uso de desinfetantes em piscinas.
se alimentar.
todos os acessórios.
contaminadas com o vírus.
Di
Nas peças publicitárias, vários recursos verbais e não 
verbais são usados com o objetivo de atingir o público-
as informações verbais e não verbais trazidas no texto a 
A o tom lúdico é empregado como recurso de consolidação 
B
o discurso autorizado como estratégia argumentativa.
C
oralidade são recursos de argumentação que simulam o 
discurso do médico.
D a empresa anunciada deixa de se autopromover ao 
mostrar preocupação social e assumir a responsabilidade 
pelas informações.
E o discurso evidencia uma cena de ensinamento didático, 
projetado com subjetividade no trecho sobre as maneiras 
de prevenção.
2015

*AMAR25DOM11*"
2015,2,QUESTÃO 110,"ÁVILA, A. Discurso da difamação do poeta. São Paulo: Summus, 1978.
O contexto histórico e literário do período barroco-
árcade fundamenta o poema Casa dos Contos, de 1975. 
A restauração de elementos daquele contexto por uma 
poética contemporânea revela que
A
plástica, que prevalece sobre a observação da 
realidade social.
B
Mineira.
C
do poeta com a utopia e sua opção por uma linguagem 
erudita.
D o eu lírico pretende revitalizar os contrastes barrocos, 
gerando uma continuidade de procedimentos estéticos 
e literários.
E o eu lírico recria, em seu momento histórico, numa 
linguagem de ruptura, o ambiente de opressão vivido"
2015,2,QUESTÃO 111,"Um dia, meu pai tomou-me pela mão, minha mãe 
beijou-me a testa, molhando-me de lágrimas os cabelos 
e eu parti.
Duas vezes fora visitar o Ateneu antes da minha 
instalação.
Ateneu era o grande colégio da época. Afamado por 
um sistema de nutrido reclame, mantido por um diretor 
que de tempos a tempos reformava o estabelecimento, 
pintando-o jeitosamente de novidade, como os 
negociantes que liquidam para recomeçar com artigos de 
última remessa; o Ateneu desde muito tinha consolidado 
crédito na preferência dos pais, sem levar em conta a 
simpatia da meninada, a cercar de aclamações o bombo 
vistoso dos anúncios.
O Dr. Aristarco Argolo de Ramos, da conhecida família 
do Visconde de Ramos, do Norte, enchia o império com o 
seu renome de pedagogo. Eram boletins de propaganda 
pelas províncias, conferências em diversos pontos da 
cidade, a pedidos, à substância, atochando a imprensa 
dos lugarejos, caixões, sobretudo, de livros elementares, 
fabricados às pressas com o ofegante e esbaforido 
concurso de professores prudentemente anônimos, 
caixões e mais caixões de volumes cartonados em 
Leipzig, inundando as escolas públicas de toda a parte 
com a sua invasão de capas azuis, róseas, amarelas, 
em que o nome de Aristarco, inteiro e sonoro, oferecia-
se ao pasmo venerador dos esfaimados de alfabeto dos 
eram um belo dia surpreendidos pela enchente, gratuita, 
espontânea, irresistível! E não havia senão aceitar a 
farinha daquela marca para o pão do espírito.
POMPÉIA, R. O Ateneu. São Paulo: Scipione, 2005.
Ao descrever o Ateneu e as atitudes de seu diretor, o 
narrador revela um olhar sobre a inserção social do 
colégio demarcado pela
A ideologia mercantil da educação, repercutida nas vaidades 
pessoais.
B interferência afetiva das famílias, determinantes no 
processo educacional.
C produção pioneira de material didático, responsável pela 
facilitação do ensino.
D ampliação do acesso à educação, com a negociação 
dos custos escolares.
E cumplicidade entre educadores e famílias, unidos pelo 
interesse comum do avanço social."
2015,2,QUESTÃO 112,"João Antônio de Barros (Jota Barros) nasceu 
aos 24 de junho de 1935, em Glória de Goitá (PE). 
Marceneiro, entalhador, xilógrafo, poeta repentista e 
escritor de literatura de cordel, já publicou 33 folhetos e 
ainda tem vários inéditos. Reside em São Paulo desde 
1973, vivendo exclusivamente da venda de livretos de 
cordel e das cantigas de improviso, ao som da viola. 
Grande divulgador da poesia popular nordestina no 
Sul, tem dado frequentemente entrevistas à imprensa 
paulista sobre o assunto.
EVARISTO, M. C. O cordel em sala de aula. In: BRANDÃO, H. N. (Coord.). 
Gêneros do discurso na escola: mito, conto, cordel, discurso político, 
trajetória de determinado indivíduo, evidenciando sua 
como a de João Antônio de Barros, um dos principais 
elementos que a constitui é
A a estilização dos eventos reais de sua vida, para que 
B o relato de eventos de sua vida em perspectiva 
histórica, que valorize seu percurso artístico.
C a narração de eventos de sua vida que demonstrem a 
qualidade de sua obra.
D uma retórica que enfatize alguns eventos da vida 
exemplar da pessoa biografada.
E uma exposição de eventos de sua vida que mescle 
nal.
2015

*AMAR25DOM12*"
2015,2,QUESTÃO 113,"A pátria
Ama, com fé e orgulho, a terra em que nasceste!
Criança! não verás nenhum país como este! 
A Natureza, aqui, perpetuamente em festa,
É um seio de mãe a transbordar carinhos.
Vê que vida há no chão! vê que vida há nos ninhos,
Que se balançam no ar, entre os ramos inquietos!
Vê que luz, que calor, que multidão de insetos!
Vê que grande extensão de matas, onde impera,
Fecunda e luminosa, a eterna primavera!
Boa terra! jamais negou a quem trabalha 
O pão que mata a fome, o teto que agasalha...
Quem com o seu suor a fecunda e umedece,
Vê pago o seu esforço, e é feliz, e enriquece!
Criança! não verás país nenhum como este:
Imita na grandeza a terra em que nasceste!
BILAC, O. Poesias infantis. Rio de Janeiro: Francisco Alves, 1929.
Publicado em 1904, o poema A pátria harmoniza-se 
com um projeto ideológico em construção na Primeira 
República. O discurso poético de Olavo Bilac ecoa esse 
projeto, na medida em que
A a paisagem natural ganha contornos surreais, como o 
projeto brasileiro de grandeza.
B a prosperidade individual, como a exuberância da 
terra, independe de políticas de governo.
C os valores afetivos atribuídos à família devem ser 
aplicados também aos ícones nacionais.
D a capacidade produtiva da terra garante ao país a 
E a valorização do trabalhador passa a integrar o 
conceito de bem-estar social experimentado."
2015,2,QUESTÃO 114,"MAGRITTE, R. A reprodução proibida. Óleo sobre tela, 81,3 x 65 cm. 
Museum Boijmans Van Buningen, Holanda,1937. 
gurou-se como uma das vanguardas 
artísticas europeias do início do século XX. René Magritte, 
pintor belga, apresenta elementos dessa vanguarda em 
suas produções. Um traço do Surrealismo presente nessa 
pintura é o(a)
A justaposição de elementos díspares, observada na 
imagem do homem no espelho.
B crítica ao passadismo, exposta na dupla imagem do 
homem olhando sempre para frente.
C construção de perspectiva, apresentada na sobreposição 
de planos visuais.
D processo de automatismo, indicado na repetição da 
imagem do homem.
E
livro no espelho."
2015,2,QUESTÃO 115,"Yaô
Aqui có no terreiro
Pelú adié
Faz inveja pra gente
Que não tem mulher
No jacutá de preto velho
Há uma festa de yaô
Ôi tem nêga de Ogum
De Oxalá, de Iemanjá
Mucama de Oxossi é caçador
Ora viva Nanã
Nanã Buruku
Yô yôo
Yô yôoo
No terreiro de preto velho iaiá
Vamos saravá (a quem meu pai?)
Xangô!
VIANA, G. Agô, Pixinguinha! 100 Anos. Som Livre, 1997.
A canção Yaô foi composta na década de 1930 por 
Pixinguinha, em parceria com Gastão Viana, que escreveu 
a letra. O texto mistura o português com o iorubá, língua 
usada por africanos escravizados trazidos para o Brasil. 
Ao fazer uso do iorubá nessa composição, o autor
A promove uma crítica bem-humorada às religiões afro-
brasileiras, destacando diversos orixás.
B ressalta uma mostra da marca da cultura africana, 
que se mantém viva na produção musical brasileira.
C evidencia a superioridade da cultura africana e seu 
caráter de resistência à dominação do branco.
D deixa à mostra a separação racial e cultural que 
caracteriza a constituição do povo brasileiro.
E expressa os rituais africanos com maior autenticidade, 
respeitando as referências originais.
2015

*AMAR25DOM13*"
2015,2,QUESTÃO 116,"Máscara senufo
As formas plásticas nas produções africanas conduziram 
artistas modernos do início do século XX, como Pablo 
Picasso, a algumas proposições artísticas denominadas 
vanguardas. A máscara remete à
A preservação da proporção.
B idealização do movimento.
C estruturação assimétrica.
D sintetização das formas.
E valorização estética."
2015,2,QUESTÃO 117,"Ao se apossarem do novo território, os europeus 
ignoraram um universo de antiga sabedoria, povoado 
por homens e bens unidos por um sistema integrado. 
A recusa em se inteirar dos valores culturais dos primeiros 
habitantes levou-os a uma descrição simplista desses 
grupos e à sua sucessiva destruição.
Na verdade, não existe uma distinção entre a 
nossa arte e aquela produzida por povos tecnicamente 
menos desenvolvidos. As duas manifestações devem 
ser encaradas como expressões diferentes dos modos 
de sentir e pensar das várias sociedades, mas também 
como equivalentes, por resultarem de impulsos humanos 
comuns.
SCATAMACHIA, M. C. M. In: AGUILAR, N. (Org.). Mostra do redescobrimento: arqueologia. 
São Paulo: Fundação Bienal de São Paulo – Associação Brasil 500 anos artes visuais, 2000.
De acordo com o texto, inexiste distinção entre as artes 
produzidas pelos colonizadores e pelos colonizados, pois 
ambas compartilham o(a)
A suporte artístico.
B nível tecnológico.
C base antropológica.
D concepção estética.
E referencial temático."
2015,2,QUESTÃO 118,"em Nova Iorque, a performer Marina Abramovic fez uma 
retrospectiva de sua carreira. No meio desta, protagonizou 
uma performance marcante. Em 2010, de 14 de março a 
31 de maio, seis dias por semana, num total de 736 horas, 
ela repetia a mesma postura. Sentada numa sala, recebia 
os visitantes, um a um, e trocava com cada um deles um 
longo olhar sem palavras. Ao redor, o público assistia a 
essas cenas recorrentes.
ZANIN, L. Marina Abramovic, ou a força do olhar. Disponível em: http://blogs.estadao.com.br. 
Acesso em: 4 nov. 2013.
O texto apresenta uma obra da artista Marina Abramovic,
cuja performance se alinha a tendências contemporâneas 
e se caracteriza pela
A inovação de uma proposta de arte relacional que 
adentra um museu.
B abordagem educacional estabelecida na relação da 
artista com o público.
C redistribuição do espaço do museu, que integra 
diversas linguagens artísticas.
D negociação colaborativa de sentidos entre a artista e 
a pessoa com quem interage.
E aproximação entre artista e público, o que rompe com 
a elitização dessa forma de arte."
2015,2,QUESTÃO 119,"TEXTO I 
Um ato de criatividade pode contudo gerar um modelo 
produtivo. Foi o que ocorreu com a palavra sambódromo, 
criativamente formada com a terminação -(ó)dromo (= corrida),
que designam itens culturais da alta burguesia. Não 
demoraram a circular, a partir de então, formas populares 
como rangódromo, beijódromo, camelódromo.
AZEREDO, J. C. Gramática Houaiss da língua portuguesa. São Paulo: Publifolha, 2008.
TEXTO II 
Existe coisa mais descabida do que chamar de 
samba? Em grego, -dromo quer dizer “ação de correr, 
atrasa e é obrigada a correr para não perder pontos, mas 
não se desloca com a velocidade de um cavalo ou de um 
carro de Fórmula 1.
GULLAR, F. Disponível em: www1.folha.uol.com.br. Acesso em: 3 ago. 2012.
Há nas línguas mecanismos geradores de palavras. 
Embora o Texto II apresente um julgamento de valor 
sobre a formação da palavra sambódromo, o processo de 
A o dinamismo da língua na criação de novas palavras.
B uma nova realidade limitando o aparecimento de 
novas palavras.
C a apropriação inadequada de mecanismos de criação 
de palavras por leigos.
D o reconhecimento da impropriedade semântica dos 
neologismos.
E a restrição na produção de novas palavras com o 
radical grego.
2015

*AMAR25DOM14*"
